#wvn cm-1        wvl um           modulation
2996.94449       3.33673181       0.0154210194      
2997.14449       3.33650915       0.0158546968      
2997.34449       3.33628651       0.0158512668      
2997.54449       3.33606391       0.0155111481      
2997.74449       3.33584134       0.015784906       
2997.94449       3.3356188        0.0154970242      
2998.14449       3.33539629       0.0158612535      
2998.34449       3.3351738        0.0153888928      
2998.54449       3.33495135       0.0154731387      
2998.74449       3.33472893       0.0156231379      
2998.94449       3.33450654       0.0157959784      
2999.14449       3.33428417       0.0159880389      
2999.34449       3.33406184       0.0159639609      
2999.54449       3.33383953       0.015529683       
2999.74449       3.33361726       0.0159928622      
2999.94449       3.33339501       0.0157637075      
3000.14449       3.3331728        0.0157061006      
3000.34449       3.33295061       0.0154965618      
3000.54449       3.33272845       0.0155947923      
3000.74449       3.33250633       0.0156230658      
3000.94449       3.33228423       0.0156134748      
3001.14449       3.33206216       0.0154484733      
3001.34449       3.33184012       0.0156998969      
3001.54449       3.33161812       0.0156812655      
3001.74449       3.33139614       0.015433953       
3001.94449       3.33117419       0.0154123143      
3002.14449       3.33095227       0.0155297593      
3002.34449       3.33073038       0.0156811676      
3002.54449       3.33050852       0.0156798725      
3002.74449       3.33028669       0.0155763831      
3002.94449       3.33006489       0.0155782016      
3003.14449       3.32984311       0.015355237       
3003.34449       3.32962137       0.0158072492      
3003.54449       3.32939966       0.0159453254      
3003.74449       3.32917798       0.0155794367      
3003.94449       3.32895632       0.0159340286      
3004.14449       3.3287347        0.0155287558      
3004.34449       3.3285131        0.0157491808      
3004.54449       3.32829154       0.0156803213      
3004.74449       3.32807          0.0161552948      
3004.94449       3.3278485        0.0158607311      
3005.14449       3.32762702       0.0157612366      
3005.34449       3.32740557       0.0158628067      
3005.54449       3.32718415       0.0161331581      
3005.74449       3.32696277       0.0155483085      
3005.94449       3.32674141       0.0155692863      
3006.14449       3.32652008       0.0158669601      
3006.34449       3.32629878       0.015645376       
3006.54449       3.32607751       0.0157922547      
3006.74449       3.32585627       0.0155239651      
3006.94449       3.32563505       0.0156612171      
3007.14449       3.32541387       0.0156273206      
3007.34449       3.32519272       0.0154880969      
3007.54449       3.3249716        0.0154088879      
3007.74449       3.3247505        0.0154072494      
3007.94449       3.32452944       0.0156191541      
3008.14449       3.3243084        0.0154868009      
3008.34449       3.3240874        0.0159914714      
3008.54449       3.32386642       0.0154831903      
3008.74449       3.32364547       0.0155528359      
3008.94449       3.32342455       0.0153213389      
3009.14449       3.32320367       0.0156831186      
3009.34449       3.32298281       0.0155501809      
3009.54449       3.32276198       0.015585877       
3009.74449       3.32254118       0.0159542574      
3009.94449       3.32232041       0.0154584231      
3010.14449       3.32209966       0.0156786472      
3010.34449       3.32187895       0.0160890919      
3010.54449       3.32165827       0.0154390274      
3010.74449       3.32143762       0.0156151075      
3010.94449       3.32121699       0.0154267386      
3011.14449       3.3209964        0.0160133709      
3011.34449       3.32077583       0.0159480121      
3011.54449       3.32055529       0.015680883       
3011.74449       3.32033479       0.0156650022      
3011.94449       3.32011431       0.0158430909      
3012.14449       3.31989386       0.0160343536      
3012.34449       3.31967344       0.0161076378      
3012.54449       3.31945305       0.0161407925      
3012.74449       3.31923269       0.0161027967      
3012.94449       3.31901236       0.015409949       
3013.14449       3.31879206       0.0157716084      
3013.34449       3.31857178       0.01576981        
3013.54449       3.31835154       0.0159967137      
3013.74449       3.31813133       0.0159306319      
3013.94449       3.31791114       0.0154485928      
3014.14449       3.31769098       0.0154163088      
3014.34449       3.31747086       0.0154686434      
3014.54449       3.31725076       0.0159658849      
3014.74449       3.31703069       0.0157477947      
3014.94449       3.31681065       0.015436474       
3015.14449       3.31659064       0.0154496591      
3015.34449       3.31637066       0.0153589844      
3015.54449       3.31615071       0.0155319111      
3015.74449       3.31593079       0.0161607442      
3015.94449       3.31571089       0.0157703135      
3016.14449       3.31549103       0.0155502556      
3016.34449       3.31527119       0.0157849282      
3016.54449       3.31505139       0.0159227597      
3016.74449       3.31483161       0.0159573266      
3016.94449       3.31461186       0.0154250763      
3017.14449       3.31439215       0.0159080145      
3017.34449       3.31417246       0.0154942628      
3017.54449       3.3139528        0.0154481099      
3017.74449       3.31373317       0.0157476726      
3017.94449       3.31351356       0.0155956306      
3018.14449       3.31329399       0.0155220109      
3018.34449       3.31307445       0.0159094206      
3018.54449       3.31285493       0.0157054807      
3018.74449       3.31263545       0.0156658267      
3018.94449       3.31241599       0.015493471       
3019.14449       3.31219656       0.0158189198      
3019.34449       3.31197716       0.0160174558      
3019.54449       3.31175779       0.0160006097      
3019.74449       3.31153845       0.0155160879      
3019.94449       3.31131914       0.0156113049      
3020.14449       3.31109986       0.0157197875      
3020.34449       3.31088061       0.0156348266      
3020.54449       3.31066138       0.0158345851      
3020.74449       3.31044219       0.0157305713      
3020.94449       3.31022302       0.0154006765      
3021.14449       3.31000389       0.0154195214      
3021.34449       3.30978478       0.0157533705      
3021.54449       3.3095657        0.0154175532      
3021.74449       3.30934665       0.0155153071      
3021.94449       3.30912763       0.0159915828      
3022.14449       3.30890864       0.0159894625      
3022.34449       3.30868967       0.0158548882      
3022.54449       3.30847074       0.0158766053      
3022.74449       3.30825183       0.0159954294      
3022.94449       3.30803296       0.0155833757      
3023.14449       3.30781411       0.0159996402      
3023.34449       3.30759529       0.0159993239      
3023.54449       3.3073765        0.0154772528      
3023.74449       3.30715774       0.0157962677      
3023.94449       3.30693901       0.0160273499      
3024.14449       3.30672031       0.0159009507      
3024.34449       3.30650163       0.0159894567      
3024.54449       3.30628299       0.0155382227      
3024.74449       3.30606437       0.0154438942      
3024.94449       3.30584579       0.015758617       
3025.14449       3.30562723       0.0154688484      
3025.34449       3.3054087        0.0157979026      
3025.54449       3.3051902        0.0157579096      
3025.74449       3.30497173       0.0159173774      
3025.94449       3.30475329       0.0158998502      
3026.14449       3.30453487       0.0155975167      
3026.34449       3.30431649       0.0156362213      
3026.54449       3.30409813       0.0157413972      
3026.74449       3.30387981       0.0154317739      
3026.94449       3.30366151       0.015842858       
