#Wvn[cm-1]  Maximum_calculated_depth
#Wavenumber (cm-1)  Radius at max. calculated depth (cm)
3865.94449          9876169000
3866.14449          9826169000
3866.34449          9876169000
3866.54449          9696169000
3866.74449          9756169000
3866.94449          9806169000
3867.14449          9686169000
3867.34449          9686169000
3867.54449          9746169000
3867.74449          9786169000
3867.94449          9836169000
3868.14449          9606169000
3868.34449          9836169000
3868.54449          9866169000
3868.74449          9836169000
3868.94449          9686169000
3869.14449          9746169000
3869.34449          9966169000
3869.54449          9696169000
3869.74449          9716169000
3869.94449          9816169000
3870.14449          9986169000
3870.34449          9986169000
3870.54449          9676169000
3870.74449          9716169000
3870.94449          9786169000
3871.14449          9816169000
3871.34449          9766169000
3871.54449          9946169000
3871.74449          9836169000
3871.94449          9876169000
3872.14449          9736169000
3872.34449          9746169000
3872.54449          9696169000
3872.74449          9786169000
3872.94449          9826169000
3873.14449          9776169000
3873.34449          9726169000
3873.54449          9706169000
3873.74449          9896169000
3873.94449          9936169000
3874.14449          9886169000
3874.34449          9786169000
3874.54449          9966169000
3874.74449          9776169000
3874.94449          9696169000
3875.14449          9726169000
3875.34449          9716169000
3875.54449          9676169000
3875.74449          9676169000
3875.94449          9636169000
3876.14449          9656169000
3876.34449          9736169000
3876.54449          9726169000
3876.74449          9836169000
3876.94449          9756169000
3877.14449          9786169000
3877.34449          9666169000
3877.54449          9876169000
3877.74449          9826169000
3877.94449          9736169000
3878.14449          9736169000
3878.34449          9736169000
3878.54449          9846169000
3878.74449          9766169000
3878.94449          9796169000
3879.14449          9776169000
3879.34449          9746169000
3879.54449          9876169000
3879.74449          9886169000
3879.94449          9916169000
3880.14449          9916169000
3880.34449          9956169000
3880.54449          9956169000
3880.74449          9686169000
3880.94449          9866169000
3881.14449          9966169000
3881.34449          9916169000
3881.54449          9716169000
3881.74449          9796169000
3881.94449          9816169000
3882.14449          9846169000
3882.34449          9716169000
3882.54449          9726169000
3882.74449          9726169000
3882.94449          9766169000
3883.14449          9806169000
3883.34449          9936169000
3883.54449          9716169000
3883.74449          9786169000
3883.94449          9766169000
3884.14449          9926169000
3884.34449          9706169000
3884.54449          9666169000
3884.74449          9876169000
3884.94449          9836169000
3885.14449          9786169000
3885.34449          9906169000
3885.54449          9746169000
3885.74449         10006169000
3885.94449          9716169000
3886.14449          9936169000
3886.34449          9936169000
3886.54449          9776169000
3886.74449          9666169000
3886.94449          9776169000
3887.14449          9816169000
3887.34449          9746169000
3887.54449          9696169000
3887.74449          9696169000
3887.94449          9776169000
3888.14449          9816169000
3888.34449          9656169000
3888.54449          9726169000
3888.74449          9866169000
3888.94449          9666169000
3889.14449          9656169000
3889.34449          9706169000
3889.54449          9666169000
3889.74449          9746169000
3889.94449          9706169000
3890.14449          9656169000
3890.34449          9656169000
3890.54449          9636169000
3890.74449          9696169000
3890.94449          9736169000
3891.14449          9816169000
3891.34449          9976169000
3891.54449          9976169000
3891.74449          9846169000
3891.94449          9806169000
3892.14449          9886169000
3892.34449          9816169000
3892.54449          9766169000
3892.74449          9736169000
3892.94449          9826169000
3893.14449          9816169000
3893.34449          9686169000
3893.54449          9716169000
3893.74449          9806169000
3893.94449          9756169000
3894.14449          9946169000
3894.34449          9906169000
3894.54449          9786169000
3894.74449          9666169000
3894.94449          9796169000
3895.14449          9886169000
3895.34449          9846169000
3895.54449          9726169000
3895.74449          9716169000
3895.94449          9716169000
3896.14449          9766169000
3896.34449          9906169000
3896.54449          9886169000
3896.74449          9846169000
3896.94449          9816169000
3897.14449          9746169000
3897.34449          9836169000
3897.54449          9646169000
3897.74449          9866169000
3897.94449          9816169000
3898.14449          9866169000
3898.34449          9876169000
3898.54449          9716169000
3898.74449          9746169000
3898.94449          9766169000
3899.14449          9676169000
3899.34449          9976169000
3899.54449          9996169000
3899.74449          9796169000
3899.94449          9656169000
3900.14449          9666169000
3900.34449          9776169000
3900.54449          9696169000
3900.74449          9846169000
3900.94449          9796169000
3901.14449          9666169000
3901.34449          9706169000
3901.54449          9666169000
3901.74449          9936169000
3901.94449         10006169000
3902.14449          9696169000
3902.34449          9976169000
3902.54449          9846169000
3902.74449          9626169000
3902.94449          9736169000
3903.14449          9706169000
3903.34449          9756169000
3903.54449          9696169000
3903.74449          9686169000
3903.94449          9696169000
3904.14449          9796169000
3904.34449         10006169000
3904.54449          9956169000
3904.74449          9796169000
3904.94449          9826169000
3905.14449          9866169000
3905.34449          9686169000
3905.54449          9926169000
3905.74449          9796169000
3905.94449          9756169000
3906.14449          9936169000
3906.34449          9956169000
3906.54449          9726169000
3906.74449          9746169000
3906.94449          9736169000
3907.14449          9696169000
3907.34449          9836169000
3907.54449          9846169000
3907.74449          9866169000
3907.94449          9666169000
3908.14449          9686169000
3908.34449          9716169000
3908.54449          9716169000
3908.74449          9846169000
3908.94449          9766169000
3909.14449          9706169000
3909.34449          9686169000
3909.54449          9726169000
3909.74449          9726169000
3909.94449          9806169000
3910.14449          9746169000
3910.34449          9706169000
3910.54449          9766169000
3910.74449          9806169000
3910.94449          9766169000
3911.14449          9696169000
3911.34449          9876169000
3911.54449          9886169000
3911.74449          9796169000
3911.94449          9776169000
3912.14449          9786169000
3912.34449          9896169000
3912.54449          9666169000
3912.74449          9836169000
3912.94449          9796169000
3913.14449          9816169000
3913.34449          9796169000
3913.54449          9846169000
3913.74449          9816169000
3913.94449          9826169000
3914.14449          9846169000
3914.34449          9666169000
3914.54449          9776169000
3914.74449          9736169000
3914.94449          9666169000
3915.14449          9806169000
3915.34449          9826169000
3915.54449          9746169000
3915.74449          9846169000
3915.94449          9656169000
3916.14449          9696169000
3916.34449          9896169000
3916.54449          9946169000
3916.74449          9856169000
3916.94449          9896169000
3917.14449          9696169000
3917.34449          9986169000
3917.54449          9986169000
3917.74449          9756169000
3917.94449          9686169000
3918.14449          9776169000
3918.34449          9756169000
3918.54449          9746169000
3918.74449          9746169000
3918.94449          9736169000
3919.14449          9756169000
3919.34449          9626169000
3919.54449          9706169000
3919.74449          9666169000
3919.94449          9726169000
3920.14449          9966169000
3920.34449          9966169000
3920.54449          9706169000
3920.74449          9626169000
3920.94449          9646169000
3921.14449          9806169000
3921.34449          9766169000
3921.54449          9816169000
3921.74449          9826169000
3921.94449          9736169000
3922.14449          9606169000
3922.34449          9636169000
3922.54449          9776169000
3922.74449          9776169000
3922.94449          9886169000
3923.14449          9866169000
3923.34449          9816169000
3923.54449          9906169000
3923.74449          9666169000
3923.94449          9926169000
3924.14449          9806169000
3924.34449          9716169000
3924.54449          9936169000
3924.74449          9716169000
3924.94449          9766169000
3925.14449          9886169000
3925.34449          9966169000
3925.54449          9726169000
3925.74449          9636169000
3925.94449          9836169000
3926.14449          9926169000
3926.34449          9716169000
3926.54449          9706169000
3926.74449          9746169000
3926.94449          9686169000
3927.14449          9706169000
3927.34449          9846169000
3927.54449          9736169000
3927.74449          9686169000
3927.94449          9696169000
3928.14449          9926169000
3928.34449          9896169000
3928.54449          9756169000
3928.74449          9716169000
3928.94449          9766169000
3929.14449          9886169000
3929.34449          9706169000
3929.54449          9866169000
3929.74449          9746169000
3929.94449          9806169000
3930.14449          9756169000
3930.34449          9746169000
3930.54449          9686169000
3930.74449          9966169000
3930.94449          9716169000
3931.14449          9726169000
3931.34449          9876169000
3931.54449          9736169000
3931.74449          9726169000
3931.94449          9736169000
3932.14449          9966169000
3932.34449          9956169000
3932.54449          9756169000
3932.74449          9996169000
3932.94449          9706169000
3933.14449          9736169000
3933.34449          9646169000
3933.54449          9626169000
3933.74449          9626169000
3933.94449          9696169000
3934.14449          9926169000
3934.34449          9906169000
3934.54449          9816169000
3934.74449          9736169000
3934.94449          9646169000
3935.14449          9716169000
3935.34449          9826169000
3935.54449          9696169000
3935.74449          9776169000
3935.94449          9816169000
3936.14449          9776169000
3936.34449          9736169000
3936.54449          9696169000
3936.74449          9696169000
3936.94449          9686169000
3937.14449          9726169000
3937.34449          9666169000
3937.54449          9796169000
3937.74449          9786169000
3937.94449          9696169000
3938.14449          9906169000
3938.34449          9926169000
3938.54449          9896169000
3938.74449          9716169000
3938.94449          9706169000
3939.14449          9856169000
3939.34449          9786169000
3939.54449          9836169000
3939.74449          9646169000
3939.94449          9816169000
3940.14449          9776169000
3940.34449          9856169000
3940.54449          9876169000
3940.74449          9896169000
3940.94449          9746169000
3941.14449          9726169000
3941.34449          9846169000
3941.54449          9816169000
3941.74449          9876169000
3941.94449          9796169000
3942.14449          9696169000
3942.34449          9686169000
3942.54449          9786169000
3942.74449          9986169000
3942.94449          9956169000
3943.14449          9936169000
3943.34449          9716169000
3943.54449          9706169000
3943.74449          9746169000
3943.94449          9776169000
3944.14449          9806169000
3944.34449          9706169000
3944.54449          9956169000
3944.74449          9736169000
3944.94449          9656169000
3945.14449          9786169000
3945.34449          9756169000
3945.54449          9726169000
3945.74449          9696169000
3945.94449          9656169000
3946.14449          9666169000
3946.34449          9686169000
3946.54449          9816169000
3946.74449          9866169000
3946.94449          9656169000
3947.14449          9736169000
3947.34449          9936169000
3947.54449          9966169000
3947.74449          9966169000
3947.94449          9776169000
3948.14449          9686169000
3948.34449          9976169000
3948.54449          9776169000
3948.74449          9736169000
3948.94449          9716169000
3949.14449          9656169000
3949.34449          9616169000
3949.54449          9826169000
3949.74449          9866169000
3949.94449          9666169000
3950.14449          9986169000
3950.34449          9906169000
3950.54449          9756169000
3950.74449          9786169000
3950.94449          9786169000
3951.14449          9766169000
3951.34449          9666169000
3951.54449          9636169000
3951.74449          9616169000
3951.94449          9686169000
3952.14449          9756169000
3952.34449          9826169000
3952.54449          9776169000
3952.74449          9616169000
3952.94449          9746169000
3953.14449          9816169000
3953.34449          9776169000
3953.54449          9756169000
3953.74449          9886169000
3953.94449          9706169000
3954.14449          9836169000
3954.34449          9826169000
3954.54449          9866169000
3954.74449          9636169000
3954.94449          9696169000
3955.14449          9746169000
3955.34449          9906169000
3955.54449          9866169000
3955.74449          9806169000
3955.94449          9776169000
3956.14449          9866169000
3956.34449          9836169000
3956.54449          9716169000
3956.74449          9736169000
3956.94449          9916169000
3957.14449          9886169000
3957.34449          9716169000
3957.54449          9776169000
3957.74449          9806169000
3957.94449          9716169000
3958.14449          9756169000
3958.34449          9886169000
3958.54449          9736169000
3958.74449          9666169000
3958.94449          9646169000
3959.14449          9896169000
3959.34449          9796169000
3959.54449          9876169000
3959.74449          9886169000
3959.94449          9906169000
3960.14449          9736169000
3960.34449          9766169000
3960.54449          9626169000
3960.74449          9866169000
3960.94449          9746169000
3961.14449          9796169000
3961.34449          9846169000
3961.54449          9696169000
3961.74449          9956169000
3961.94449          9916169000
3962.14449          9976169000
3962.34449          9926169000
3962.54449          9696169000
3962.74449          9646169000
3962.94449          9686169000
3963.14449          9776169000
3963.34449          9706169000
3963.54449          9726169000
3963.74449          9686169000
3963.94449          9906169000
3964.14449          9706169000
3964.34449          9736169000
3964.54449          9796169000
3964.74449          9776169000
3964.94449          9936169000
3965.14449          9756169000
3965.34449          9746169000
3965.54449          9766169000
3965.74449          9776169000
3965.94449          9726169000
3966.14449          9666169000
3966.34449          9766169000
3966.54449          9706169000
3966.74449          9836169000
3966.94449          9846169000
3967.14449          9646169000
3967.34449          9806169000
3967.54449          9856169000
3967.74449          9696169000
3967.94449          9686169000
3968.14449          9736169000
3968.34449          9706169000
3968.54449          9746169000
3968.74449          9716169000
3968.94449          9806169000
3969.14449          9836169000
3969.34449          9966169000
3969.54449          9696169000
3969.74449          9696169000
3969.94449          9796169000
3970.14449          9766169000
3970.34449          9686169000
3970.54449          9796169000
3970.74449          9906169000
3970.94449          9776169000
3971.14449          9696169000
3971.34449          9726169000
3971.54449          9736169000
3971.74449          9806169000
3971.94449          9616169000
3972.14449          9876169000
3972.34449          9926169000
3972.54449          9616169000
3972.74449          9796169000
3972.94449          9646169000
3973.14449          9606169000
3973.34449          9676169000
3973.54449          9826169000
3973.74449          9866169000
3973.94449          9826169000
3974.14449          9796169000
3974.34449          9706169000
3974.54449          9706169000
3974.74449          9856169000
3974.94449          9896169000
3975.14449          9736169000
3975.34449          9956169000
3975.54449          9766169000
3975.74449          9846169000
3975.94449          9916169000
3976.14449          9956169000
3976.34449          9956169000
3976.54449          9926169000
3976.74449          9856169000
3976.94449          9666169000
3977.14449          9746169000
3977.34449          9726169000
3977.54449          9746169000
3977.74449          9626169000
3977.94449          9686169000
3978.14449          9716169000
3978.34449          9766169000
3978.54449          9786169000
3978.74449          9766169000
3978.94449          9706169000
3979.14449          9736169000
3979.34449          9796169000
3979.54449          9786169000
3979.74449          9836169000
3979.94449          9926169000
3980.14449          9866169000
3980.34449          9716169000
3980.54449          9686169000
3980.74449          9666169000
3980.94449          9916169000
3981.14449          9846169000
3981.34449          9806169000
3981.54449          9676169000
3981.74449          9716169000
3981.94449          9636169000
3982.14449          9936169000
3982.34449          9786169000
3982.54449          9656169000
3982.74449          9826169000
3982.94449          9806169000
3983.14449          9776169000
3983.34449          9736169000
3983.54449          9836169000
3983.74449          9796169000
3983.94449          9676169000
3984.14449          9746169000
3984.34449          9766169000
3984.54449          9746169000
3984.74449          9646169000
3984.94449          9666169000
3985.14449          9876169000
3985.34449          9796169000
3985.54449          9676169000
3985.74449          9666169000
3985.94449          9606169000
3986.14449          9826169000
3986.34449          9756169000
3986.54449          9856169000
3986.74449          9756169000
3986.94449          9796169000
3987.14449          9746169000
3987.34449          9736169000
3987.54449          9746169000
3987.74449          9746169000
3987.94449          9706169000
3988.14449          9706169000
3988.34449          9706169000
3988.54449          9716169000
3988.74449          9766169000
3988.94449          9726169000
3989.14449          9646169000
3989.34449          9676169000
3989.54449          9946169000
3989.74449          9896169000
3989.94449          9876169000
3990.14449          9806169000
3990.34449          9946169000
3990.54449          9896169000
3990.74449          9906169000
3990.94449          9946169000
3991.14449          9626169000
3991.34449          9856169000
3991.54449          9726169000
3991.74449          9756169000
3991.94449          9666169000
3992.14449          9716169000
3992.34449          9756169000
3992.54449          9826169000
3992.74449          9926169000
3992.94449          9896169000
3993.14449          9686169000
3993.34449          9626169000
3993.54449          9696169000
3993.74449          9666169000
3993.94449          9776169000
3994.14449          9856169000
3994.34449          9796169000
3994.54449          9806169000
3994.74449          9706169000
3994.94449          9896169000
3995.14449          9936169000
3995.34449          9766169000
3995.54449          9616169000
3995.74449          9636169000
3995.94449          9806169000
3996.14449          9776169000
3996.34449          9786169000
3996.54449          9676169000
3996.74449          9676169000
3996.94449          9696169000
3997.14449          9786169000
3997.34449          9786169000
3997.54449          9706169000
3997.74449          9686169000
3997.94449          9696169000
3998.14449          9696169000
3998.34449          9746169000
3998.54449          9746169000
3998.74449          9806169000
3998.94449          9896169000
3999.14449          9846169000
3999.34449          9666169000
3999.54449          9686169000
3999.74449          9846169000
3999.94449          9846169000
